iyear,imonth,iday,provstate,city,latitude,longitude,specificity,location,suicide,target1,gname,nkill,nwound,scite1
2014,3,12,Khyber Pakhtunkhwa,Jamrud,34.002579,71.382477,1,,0,School Building,Unknown,0,0,"""A dangerous education: Grade 10 student killed a day before exams,"" The Express Tribune, March 12, 2014."
2014,3,12,Khyber Pakhtunkhwa,Jamrud,34.002579,71.382477,1,The incident occurred in Teddy Bazaar,0,Building,Unknown,0,0,"""A dangerous education: Grade 10 student killed a day before exams,"" The Express Tribune, March 12, 2014."
2014,3,13,Balochistan,Hameedabad,28.021762,67.909141,1,,0,Officers,Baloch Republican Army (BRA),0,0,"""Pakistan: No loss in Jafarabad blast,"" The News Online, March 14, 2014."
2014,3,13,Balochistan,Pir Koh,29.143866,69.099785,1,The incident occurred along a gas pipeline.,0,Gas Pipeline,Unknown,0,0,"""Highlights: Pakistan Balochistan Press 14 March 2014,"" OSC Summary, March 14, 2014."
2014,3,13,Federally Administered Tribal Areas,Wana,32.306099,69.579956,1,"Event occurred in the neighborhood of Mughal Khel, in the town of Wana, Federally Administered Tribal Areas.",0,Girls' Primary School,Unknown,0,0,"""Highlights: Pakistan Press on Terrorism, Islamist Extremism 10-16 March 2014,"" OSC Summary, March 10, 2014."
2014,3,13,Punjab,Hamidpur,30.112117,71.39574,1,,0,Police Station,Unknown,0,0,"""Bomb explosion rocked Hamid Pur,"" Pakistan Press International, March 14, 2014."
2014,3,14,Khyber Pakhtunkhwa,Saraband,33.93573,71.487518,1,The incident occurred in the Bata Tal area of the city.,1,Armored Personnel Carrier (APC),Tehrik-i-Taliban Pakistan (TTP),13,50,"""19 killed in two bomb   attacks   in Pakistan,"" Agence France Presse -- English, March 14, 2014."
2014,3,14,Balochistan,Quetta,30.200819,66.994354,1,,0,Vehicles,Tehrik-i-Taliban Pakistan (TTP),10,31,"""19 killed in two bomb   attacks   in Pakistan,"" Agence France Presse -- English, March 14, 2014."
2014,3,14,Balochistan,Pir Koh,29.143866,69.099785,1,The incident occurred along a gas pipeline.,0,Gas Pipeline,Baloch Liberation Army (BLA),0,0,"""Pakistan: Gas pipeline blown up in Pirkoh,"" Right Vision News, March 16, 2014."
2014,3,14,Federally Administered Tribal Areas,Shahedanu Dandh,33.703716,70.367551,2,The incident occurred in the Shahedanu Dandh area of Lower Kurram Agency.,0,Water Supply Tanker,Unknown,0,0,"""Pakistan: IED blast: Security forces' water tanker destroyed,"" The Express Tribune Online, March 19, 2014."
2014,3,14,Khyber Pakhtunkhwa,Jalozai,33.927608,71.807838,1,,0,Hospital,Unknown,0,0,"""Grenade damages hospital at Jalozai,"" Dawn (Pakistan), March 15, 2014."
2014,3,15,Sindh,Khandh Kot,28.245169,69.183701,1,The incident occurred in the Goth Shahnawaz Bhngwar area of the city.,0,Gas Pipeline,Baloch Republican Army (BRA),0,0,"""Highlights: Pakistan Balochistan Press 16 March 2014,"" OSC Summary, March 16, 2014."
2014,3,15,Sindh,Khandh Kot,28.245169,69.183701,1,The incident occurred in the Goth Balach Bhngaro area of the city.,0,Gas Pipeline,Baloch Republican Army (BRA),0,0,"""Highlights: Pakistan Balochistan Press 16 March 2014,"" OSC Summary, March 16, 2014."
2014,3,15,Balochistan,Sohbatpur,28.518663,68.542679,1,The incident occurred in the Janubairi area,0,Motorcycle,Unknown,1,1,"""Pakistan: One killed in Quetta landmine blast,"" The News Online, March 16, 2014."
2014,3,15,Khyber Pakhtunkhwa,Gudar,34.895248,71.732644,1,,0,Brother of Member,Unknown,0,0,"""No loss of life: Bomb damages tribesman's hujra,"" The Express Tribune, March 16, 2014."
2014,3,15,Sindh,Karachi,24.891115,67.143311,1,The incident occurred in the Gulistan-e-Jauhar area of Bin Qasim neighborhood in the city.,0,Mosque,Sindhu Desh Liberation Army (SDLA),0,0,"""Terrorist   involved in bomb attacks arrested,"" The News International, June 14, 2015."
2014,3,16,Balochistan,Panjgur,26.985407,64.055084,1,The incident occurred in the Rakshan Nadi area of Panjgur.,0,Checkpoint,Unknown,0,0,"""Highlights: Pakistan Balochistan Press 17 March 2014,"" OSC Summary, March 17, 2014."
2014,3,16,Khyber Pakhtunkhwa,Gudar,34.894888,71.733572,1,,0,House,Unknown,0,0,"""No loss of life: Bomb damages tribesman's hujra,"" The Express Tribune, March 16, 2014."
2014,3,17,Federally Administered Tribal Areas,Shagai,33.775519,71.291986,1,,0,Container,Unknown,0,0,"""Pakistan: Nato container destroyed in Khyber attack,"" The Nation Online, March 18, 2014."
2014,3,17,Khyber Pakhtunkhwa,Cherat,33.906875,71.908866,1,"Event occurred along the road to the Cherat Cement Factory, southwest of the city of Nowshera, Khyber Pakhtunkhwa.",0,Official,Unknown,0,0,"""Possible land dispute: Blast damages house in Nowshera,"" The Express Tribune, March 18, 2014."
2014,3,17,Khyber Pakhtunkhwa,Jalozai,33.927608,71.807838,1,,0,Civilian: Nawab Gujjar,Unknown,0,0,"""Possible land dispute: Blast damages house in Nowshera,"" The Express Tribune, March 18, 2014."
2014,3,18,Federally Administered Tribal Areas,Kurram district,33.709604,70.340846,3,,0,Political Clerk: Salim Jadran,Unknown,0,3,"""Blasts in K-P, FATA leave 6 dead, 7 injured,"" The Express Tribune, March 19, 2014."
2014,3,19,Federally Administered Tribal Areas,Shawal,32.613707,69.508426,1,,0,Civilians,Unknown,6,0,"""Pakistan: FATA Research Center's 'Daily Brief' 19 March 2014,"" FRC -- FATA Research Centre, March 19, 2014."
2014,3,19,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,1,The incident occurred near Sarki Gate in the city.,0,Civilians,Unknown,0,5,"""NATIONAL - Five sustain injuries in early morning blast in Peshawar,"" The Nation Pakistan, March 19, 2014."
2014,3,19,Federally Administered Tribal Areas,Sadda,33.703938,70.328651,1,,0,Official: Saleem Khan,Unknown,0,0,"""Violence round-up: Five injured as jirga turns into brawl,"" The Express Tribune, March 20, 2014."
2014,3,20,Balochistan,Khuzdar,27.809921,66.620956,1,The incident occurred in Civil Colony.,0,Phone Exchange,Unknown,0,0,"""Bomb defused,"" Pakistan Press International, March 24, 2014."
2014,3,21,Balochistan,Khuzdar,27.809921,66.620956,1,,0,Office,Unknown,0,0,"""Bomb defused,"" Pakistan Press International, March 24, 2014."
2014,3,22,Sindh,Karachi,24.891115,67.143311,1,The incident occurred in the Gulshan-e-Hadeed neighborhood in the city.,0,Mosque,Unknown,0,0,"""Blasts outside seminary, mosque spread panic,"" Plus News Pakistan, April 1, 2014."
2014,3,23,Khyber Pakhtunkhwa,Ekka Ghund,34.212574,71.444728,1,,0,Tribal Elder,Unknown,0,0,"""Blast damages tribal elders home,"" The News International, March 24, 2014."
2014,3,24,Federally Administered Tribal Areas,Landi Kotal,34.110325,71.163803,1,The incident occurred near a market in the area.,0,Members,Unknown,0,3,"""Three injured in Landi Kotal blast,"" Frontier Post, March 25, 2014."
2014,3,25,Balochistan,Kohlu district,29.89948,69.250775,3,The incident occurred at three electricity pylons in the Manjhra area of the Kohlu district.,0,Power Pylons,United Baloch Army (UBA),0,0,"""Three power pylons blown up in Kohlu,"" The Nation Pakistan, March 26, 2014."
2014,3,25,Balochistan,Kholu district,29.673863,68.715498,3,The incident occurred in the Manjhra area of the district.,0,Power Pylon,United Baloch Army (UBA),0,0,"""Three electricity pylons blew up in Kohlu,"" Plus News Pakistan, March 25, 2014."
2014,3,25,Balochistan,Kohlu district,29.688231,68.78752,3,The incident occurred in the Manjhra area of the district,0,Power Pylon,United Baloch Army (UBA),0,0,"""Three electricity pylons blew up in Kohlu,"" Plus News Pakistan, March 25, 2014."
2014,3,27,Balochistan,Hoshab,26.008619,63.891228,1,,0,Checkpoint,Unknown,0,0,"""Highlights: Pakistan Balochistan Press 27 March 2014,"" OSC Summary, March 27, 2014."
2014,3,27,Balochistan,Mangochar,29.347738,66.64077,1,,0,Clinic,Unknown,0,0,"""Highlights: Pakistan Balochistan Press 28 March 2014,"" OSC Summary, March 28, 2014."
2014,3,28,Balochistan,Sohbatpur,28.518663,68.542679,1,,0,Private School,Unknown,0,0,"""School building damaged in explosion,"" Pakistan Press International, March 31, 2014."
2014,3,28,Sindh,Jarwar,27.915595,69.521573,1,,0,Vehicle,Unknown,0,0,"""School building damaged in explosion,"" Pakistan Press International, March 31, 2014."
2014,3,28,Balochistan,Pir Koh,29.143866,69.099785,1,The incident occurred in the Pirkoh oil field which occupies the area immediately surrounding the city.,0,Gas Pipeline,Baloch Republican Army (BRA),0,0,"""2,716 students return home in six years,"" Qatar Peninsula, March 29, 2014."
2014,3,28,Balochistan,Khuzdar,27.809921,66.620956,1,,0,Police Station,Unknown,0,0,"""Hand   grenade attack   on Police Station,"" Pakistan Press International, March 28, 2014."
2014,3,29,Balochistan,Quetta,30.200819,66.994354,1,The incident occurred in the Sariab area of the city.,0,Vehicle,Baloch Republican Army (BRA),1,18,"""AFP: Bomb Kills Girl, Injures 16 In SW Pakistan: Police,"" AFP (World Service), March 29, 2014."
2014,3,29,Sindh,Karachi,24.891115,67.143311,1,The incident occurred in the Orangi Town neighborhood of Karachi.,0,Grave of Awami National Party Leader,Unknown,0,0,"""ANP leader's grave blown up in Karachi,"" Pakistan Today, March 29, 2014."
2014,3,29,Balochistan,Turbat,25.999413,63.047451,1,The incident occurred in Absar area in Turbat.,0,Camp,Unknown,0,0,"""Rocket fired on FC camp,"" Pakistan Press International, March 31, 2014."
2014,3,29,Balochistan,Sohbatpur,28.518663,68.542679,1,,0,Vehicle,Unknown,0,0,"""Highlights: Pakistan Balochistan Press 30 March 2014,"" OSC Summary, March 30, 2014."
2014,3,30,Federally Administered Tribal Areas,North Waziristan district,32.60738,69.831171,3,The incident occurred between Datta Khel and Miranshah in the district.,0,Convoy,Unknown,0,0,"""Security forces convoy escapes bomb attacks,"" The News International, March 31, 2014."
2014,3,30,Khyber Pakhtunkhwa,Ghoriwala,32.904869,70.72863,1,,1,Officers,Unknown,1,0,"""Militant killed in Bannu encounter,"" The News International, March 31, 2014."
2014,3,31,Sindh,Karachi,24.891115,67.143311,1,"Event occurred in Block 6 of the Gulshan-e-Iqbal neighborhood of Karachi, Sindh province.",0,Seminary,Sindhu Desh Liberation Army (SDLA),0,1,"""SSP Rao claims killing 4 terrorists in Karachi encounter,"" The Nation (AsiaNet), June 14, 2015."
2014,3,31,Sindh,Karachi,24.891115,67.143311,1,The incident occurred in the Gulshan-e-Hadeed neighborhood of the city.,0,Mosque,Sindhu Desh Liberation Army (SDLA),0,0,"""SSP Rao claims killing 4 terrorists in Karachi encounter,"" The Nation (AsiaNet), June 14, 2015."
2014,3,31,Sindh,Shahdadpur,25.922921,68.621339,1,The incident occurred at  Islamia Science College in the city.,0,Mosque,Unknown,0,8,"""Shahdadpur Police probe   bomb blast   incident,"" Pakistan Press International, April 1, 2014."
2014,3,31,Federally Administered Tribal Areas,Parachinar,33.897995,70.107536,1,,0,Civilian: Syed Ajmal Hussain,Unknown,0,1,"""Pakistan: Roadside Blast: Landmine Explosion Injures one in Kurram Agency,"" The Express Tribune Online, April 1, 2014."
2014,4,1,Khyber Pakhtunkhwa,Hangu,33.528893,71.056122,1,The incident occurred in Aliabad area,0,Residence of Civilian: Abdul Aziz,Unknown,0,0,"""String of explosions: Three houses blown up in separate incidents,"" Plus News Pakistan, April 2, 2014."
2014,4,1,Khyber Pakhtunkhwa,Ghariza,34.00256,71.401825,1,,0,Residence of Civilian: Jaidad Khan,Unknown,0,0,"""String of explosions: Three houses blown up in separate incidents,"" Plus News Pakistan, April 2, 2014."
2014,4,1,Khyber Pakhtunkhwa,Jamrud,34.002579,71.382477,1,The incident occurred in Naye Abadi area in Jamrud.,0,Hujra,Unknown,0,0,"""String of explosions: Three houses blown up in separate incidents,"" Plus News Pakistan, April 2, 2014."
2014,4,2,Khyber Pakhtunkhwa,Hayatabad,33.976307,71.437157,1,,0,Staff Member: Sahibzada Nasir Azam,Unknown,0,0,"""Low intensity: Three houses targeted in separate blasts,"" The Express Tribune, April 4, 2014."
2014,4,3,Balochistan,Bostan,30.431589,67.017731,1,,0,Electricity Pole,Unknown,0,0,"""Highlights: Pakistan Balochistan Press 4 April 2014,"" OSC Summary, April 4, 2014."
2014,4,3,Balochistan,Bostan,30.431589,67.017731,1,,0,Mosque,Unknown,0,0,"""Highlights: Pakistan Balochistan Press 4 April 2014,"" OSC Summary, April 4, 2014."
2014,4,3,Islamabad Capital Territory,Islamabad,33.671638,73.056068,1,"The incident occurred near the Faizabad Interchange around the boundary separating Islamabad, Islamabad Capital Territory from Rawalpindi, Punjab.",0,Former President: Pervez Musharraf,Unknown,0,0,"""AFP: Pakistan's Musharraf Survives Assassination Bomb Attempt: Police,"" AFP (World Service), April 3, 2014."
2014,4,4,Balochistan,Dera Bugti district,28.919325,69.060404,3,The incident occurred in the Toba Notkani area of the district.,0,Vehicle,Baloch Nationalists,1,2,"""FC man killed in landmine   blast,"" The Nation (AsiaNet), April 5, 2014."
2014,4,4,Khyber Pakhtunkhwa,Tangi,34.300682,71.651253,1,,0,Office,Unknown,0,2,"""2 hurt in blast at NADRA office,"" Frontier Post, April 5, 2014."
2014,4,5,Balochistan,Usta Muhammad,28.176521,68.045021,1,,0,Shop,Baloch Liberation Army (BLA),0,4,"""Seven injured in Jaffarabad   grenade attack,"" The Nation (AsiaNet), April 6, 2014."
2014,4,5,Khyber Pakhtunkhwa,Jamrud,34.002579,71.382477,1,The incident occurred in Bakarabad area,0,Residence of Civilian: Ghani Gul Abdalkhel,Unknown,0,0,"""Close call: Powerful bomb defused outside a house in Jamrud,"" The Express Tribune, April 7, 2014."
2014,4,6,Balochistan,Pir Koh,29.143866,69.099785,1,,0,Gas Pipeline,Baloch Republican Army (BRA),0,0,"""Gas pipeline blown up,"" Plus News Pakistan, April 7, 2014."
2014,4,6,Balochistan,Sariab,30.084515,66.983437,1,,0,Playground,Unknown,0,2,"""Pakistan: 2 boys injured in blast,"" Right Vision News, April 8, 2014."
2014,4,6,Balochistan,Saraghurgai,30.283409,67.016037,1,,0,Civilian: Attaullah,Unknown,0,1,"""Highlights: Pakistan Balochistan Press 7 April 2014,"" OSC Summary, April 7, 2014."
2014,4,7,Sindh,Karachi,24.891115,67.143311,1,The incident occurred in the Sohrab Goth neighborhood of the city.,0,Checkpost,Unknown,0,1,"""Hand grenade attack at police check post hurts DSP,"" Plus News Pakistan, April 7, 2014."
2014,4,8,Balochistan,Sibi,29.548279,67.879189,1,The incident occurred at the train station in the city.,0,Jaffar Express Train,United Baloch Army (UBA),17,35,"""14 Killed in Bombing in Western Pakistan,"" New York Times, April 8, 2014."
2014,4,8,Balochistan,Kalat,29.047852,66.593323,1,,0,Unknown,Unknown,0,0,"""Highlights: Pakistan Balochistan Press 9 April 2014,"" OSC Summary, April 9, 2014."
2014,4,8,Sindh,Karachi,24.891115,67.143311,1,The incident occurred in the Zamzama neighborhood of the city.,0,Shop,Sindhu Desh Liberation Army (SDLA),0,0,"""SSP Rao claims killing 4 terrorists in Karachi encounter,"" The Nation (AsiaNet), June 14, 2015."
2014,4,8,Sindh,Karachi,24.891115,67.143311,1,"The incident occurred in the Bufferzone area of Karachi, Sindh.",0,Market,Unknown,0,2,"""Pakistan: Two injured in three   bomb attacks,"" Right Vision News, April 10, 2014."
2014,4,8,Sindh,Karachi,24.891115,67.143311,1,"The incident occurred near Indus (Chotta) Plaza in the Sohrab Goth area of Karachi, Sindh.",0,Van,Unknown,0,0,"""Homeo doctor gunned down in Karachi,"" The Nation Pakistan, April 9, 2014."
2014,4,8,Sindh,Karachi,24.891115,67.143311,1,"The incident occurred in Mehran, Korangi Industrial Area, Karachi, Sindh.",0,Leader: Umar Zaib,Unknown,0,0,"""Pakistan: Two injured in three   bomb attacks,"" Right Vision News, April 10, 2014."
2014,4,8,Sindh,Hyderabad,25.389288,68.357338,1,"The incident occurred in the Cantonment neighborhood of Hyderabad, Sindh.",0,Building,Unknown,0,0,"""Pakistan: Three blasts in Hyderabad, no group claims responsibility,"" Right Vision News, April 10, 2014."
2014,4,8,Sindh,Karachi,24.891115,67.143311,1,The incident occurred in the Gulistan-e-Jauhar area of the city.,0,Car,Unknown,0,0,"""Blasts rock Karachi, Hyderabad,"" Dawn (Pakistan), April 9, 2014."
2014,4,8,Sindh,Kotri,25.354671,68.283569,1,The incident occurred in the Sehrish Naga area of the town.,0,Railway Tracks,Unknown,0,0,"""Pakistan: Three blasts in Hyderabad, no group claims responsibility,"" Right Vision News, April 10, 2014."
2014,4,8,Sindh,Kotri,25.354671,68.283569,1,The incident occurred in the Khursheed Colony area of the city.,0,Railway Tracks,Unknown,0,0,"""Pakistan: Three blasts in Hyderabad, no group claims responsibility,"" Right Vision News, April 10, 2014."
2014,4,8,Sindh,Hyderabad,25.389288,68.357338,1,The incident occurred in the Wahdat Colony area of the city.,0,Residential Facility,Unknown,0,0,"""Blasts rock Karachi, Hyderabad,"" Dawn (Pakistan), April 9, 2014."
2014,4,9,Islamabad Capital Territory,Islamabad,33.671638,73.056068,1,,0,Vegetable Market,United Baloch Army (UBA),21,46,"""AFP: Pakistan Doubts Baluch Group's Claims About Market Blast,"" AFP (World Service), April 10, 2014."
2014,4,9,Sindh,Nawab Shah,26.241957,68.399292,1,,0,Railway Tracks,Unknown,0,0,"""Blast on railway track in Nawabshah,"" The Express Tribune, April 9, 2014."
2014,4,9,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,1,The incident occurred near the University of Peshawar.,0,International Relations Department Chair: Doctor Adnan Sarwar,Unknown,0,0,"""Blast outside UoP teacher's residence,"" Dawn (Pakistan), April 10, 2014."
2014,4,10,Balochistan,Quetta,30.200819,66.994354,1,The incident occurred on Qambarani Road in the city.,0,Unknown,Unknown,0,0,"""Highlights: Pakistan Balochistan Press 11 April 2014,"" OSC Summary, April 11, 2014."
2014,4,10,Federally Administered Tribal Areas,Baizai,34.439444,71.668611,2,,0,Civilians,Unknown,0,2,"""Pakistan: FATA Research Center's 'Daily Brief' 10 April 2014,"" FRC -- FATA Research Centre, April 10, 2014."
2014,4,10,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,1,The incident occurred in Dir Colony neighborhood,0,Civilian: Syed Qayum Shah,Unknown,0,2,"""Two children injured by low intensity blast in Peshawar,"" The Express Tribune, April 10, 2014."
2014,4,10,Khyber Pakhtunkhwa,Spin Thal,33.348384,70.53988,1,,0,Motorcycle,Unknown,1,0,"""Pakistan: One killed in Hangu motorcycle   bomb blast,"" Right Vision News, April 12, 2014."
2014,4,11,Khyber Pakhtunkhwa,Dir,35.199028,71.874729,1,,0,Civilians,Unknown,0,4,"""Pakistan: FATA Research Center's 'Daily Brief' 11 April 2014,"" FRC -- FATA Research Centre, April 12, 2014."
